20200,0.931683,0.00184347
20300,0.937931,0.00229011
20400,0.895588,0.00262418
20500,0.90878,0.00354877
20600,0.92233,0.0151827
20700,0.888889,0.00187395
20800,0.886538,0.0186233
20900,0.935407,0.00610996
21000,0.902381,0.00236684
21100,0.894787,0.00609194
21200,0.899057,0.00383861
21300,0.937559,0.0128696
21400,0.918692,0.00213181
21500,0.955814,0.00201138
21600,0.931019,0.0020385
21700,0.940092,0.0189035
21800,0.908716,0.00490525
21900,0.961644,0.00230853
22000,0.931364,0.00227208
22100,0.90181,0.00227879
22200,0.866216,0.00269151
22300,0.915695,0.00213516
22400,0.912946,0.00643596
22500,0.878222,0.00232329
22600,0.923451,0.0183277
22700,0.940969,0.00426887
22800,0.946491,0.0035904
22900,0.912227,0.0153704
23000,0.928261,0.00221583
23100,0.951082,0.00303965
23200,0.913793,0.00252906
23300,0.918455,0.00197882
23400,0.916667,0.00269029
23500,0.946383,0.00306424
23600,0.917373,0.0093835
23700,0.908017,0.00238735
23800,0.948739,0.00207723
23900,0.91841,0.00446727
24000,0.925417,0.0147924
24100,0.929461,0.00302386
24200,0.893802,0.00477258
24300,0.920988,0.00338966
24400,0.95041,0.00198696
24500,0.920408,0.00275341
24600,0.887398,0.00212057
24700,0.902834,0.00650523
24800,0.930242,0.00247652
24900,0.914056,0.00234972
25000,0.9092,0.00566786
25100,0.969721,0.00256256
25200,0.915079,0.00274979
25300,0.943478,0.00277819
25400,0.931496,0.00312422
25500,0.920392,0.00264257
25600,0.958984,0.00258812
25700,0.917899,0.00300963
25800,0.927132,0.00236537
25900,0.90695,0.00568567
26000,0.921154,0.00255557
26100,0.940996,0.00489704
26200,0.938931,0.0157675
26300,0.910266,0.00292389
26400,0.930682,0.00266575
26500,0.920377,0.00298911
26600,0.928571,0.0027718
26700,0.913483,0.0160697
26800,0.923881,0.00626335
26900,0.885874,0.00409837
27000,0.931481,0.00475928
27100,0.904059,0.0173057
27200,0.930515,0.00711236
27300,0.917216,0.0146637
27400,0.930292,0.0190443
27500,0.924364,0.00373079
27600,0.909783,0.0125217
27700,0.923105,0.00286068
27800,0.896403,0.00601054
27900,0.923656,0.0175916
28000,0.933929,0.00527125
28100,0.89395,0.00580957
28200,0.918085,0.00425495
28300,0.90212,0.00298307
28400,0.910211,0.00285372
28500,0.884912,0.00285205
28600,0.937762,0.00318924
28700,0.919512,0.00261036
28800,0.915278,0.00639146
28900,0.952249,0.0051169
29000,0.925172,0.00706023
29100,0.919588,0.00289267
29200,0.898288,0.00410712
29300,0.923549,0.00263264
29400,0.956803,0.00319538
29500,0.912203,0.0061732
29600,0.947635,0.00687629
29700,0.916162,0.0046312
29800,0.900336,0.0198017
29900,0.917726,0.00692683
30000,0.917333,0.00847471
30100,0.921927,0.00460589
30200,0.914238,0.00641701
30300,0.927393,0.00736816
30400,0.927632,0.0167206
30500,0.923607,0.00336275
30600,0.927778,0.0216279
30700,0.905863,0.00585111
30800,0.915909,0.0164685
30900,0.927508,0.00361494
31000,0.927742,0.00282242
31100,0.911254,0.00350604
31200,0.896474,0.00642993
31300,0.926518,0.015055
31400,0.923885,0.00315588
31500,0.913016,0.00352992
31600,0.908228,0.00538912
31700,0.919558,0.00298535
31800,0.926415,0.0106716
31900,0.886207,0.00285929
32000,0.872812,0.00306193
32100,0.918692,0.00875077
32200,0.925776,0.00633425
32300,0.908669,0.0154065
32400,0.900926,0.00379283
32500,0.901231,0.015606
32600,0.919018,0.00432758
32700,0.930581,0.00389391
32800,0.928659,0.00388252
32900,0.943465,0.00412357
33000,0.94,0.00348188
33100,0.941994,0.0113527
33200,0.929217,0.00377258
33300,0.927327,0.00365796
33400,0.910479,0.00472382
33500,0.924776,0.0148475
33600,0.882738,0.00304466
33700,0.926113,0.0212766
33800,0.926331,0.00574077
33900,0.902655,0.0040531
34000,0.915,0.00611741
34100,0.895601,0.00319749
34200,0.934795,0.00404888
34300,0.932362,0.00491739
34400,0.936337,0.00512207
34500,0.924058,0.0033779
34600,0.924566,0.00368101
34700,0.910375,0.00970104
34800,0.907471,0.00322354
34900,0.939255,0.008137
35000,0.942,0.00381141
35100,0.917664,0.00321364
35200,0.933807,0.00793906
35300,0.929745,0.0034964
35400,0.95339,0.00360733
35500,0.92,0.00363736
35600,0.933427,0.00524976
35700,0.910644,0.00986437
35800,0.884078,0.00372737
35900,0.943454,0.00499835
36000,0.908333,0.013305
36100,0.912742,0.0029784
36200,0.909945,0.00425143
36300,0.931956,0.00351669
36400,0.91511,0.00784956
36500,0.929041,0.00520678
36600,0.905464,0.00535897
36700,0.919074,0.0131251
36800,0.892391,0.00744396
36900,0.925474,0.00397723
37000,0.904865,0.00444093
37100,0.926146,0.00441099
37200,0.915323,0.00341209
37300,0.9437,0.008406
37400,0.908824,0.00362504
37500,0.9312,0.00466572
37600,0.920745,0.00405721
37700,0.913793,0.00337559
37800,0.926984,0.00467552
37900,0.930607,0.00577236
38000,0.915263,0.00505909
38100,0.911286,0.00607752
38200,0.925131,0.00429825
38300,0.946736,0.00496994
38400,0.888021,0.00913416
38500,0.904416,0.00473156
38600,0.920984,0.00403953
38700,0.937209,0.0110793
38800,0.924742,0.00418309
38900,0.954499,0.0101784
39000,0.915641,0.01353
39100,0.91509,0.00800794
39200,0.932653,0.0126392
39300,0.922646,0.00475621
39400,0.931218,0.00587315
39500,0.916203,0.00385456
39600,0.92803,0.00408818
39700,0.910579,0.00410375
39800,0.913317,0.00385224
39900,0.920301,0.0168991
40000,0.8935,0.00396907
40100,0.91596,0.0163968
40200,0.924378,0.00404274
40300,0.927792,0.00399901
40400,0.938861,0.00746633
40500,0.914074,0.0144797
40600,0.95,0.00425824
40700,0.938575,0.017029
40800,0.928186,0.00795285
40900,0.962347,0.0161793
41000,0.920244,0.00743304
41100,0.939173,0.0168274
41200,0.937864,0.0044455
41300,0.924213,0.00391888
41400,0.915217,0.00385978
41500,0.915181,0.00453594
41600,0.919471,0.00678437
41700,0.906235,0.00461689
41800,0.907895,0.00646244
41900,0.930788,0.00497973
42000,0.894286,0.0221544
42100,0.913302,0.00402733
42200,0.931754,0.0137833
42300,0.908747,0.0078726
42400,0.919811,0.00944667
42500,0.931059,0.00463086
42600,0.93662,0.0195265
42700,0.926932,0.0150552
42800,0.928271,0.00643651
42900,0.909091,0.00467781
43000,0.925581,0.00434155
43100,0.931323,0.020418
43200,0.941667,0.00700851
43300,0.941109,0.0191453
43400,0.922811,0.00440234
43500,0.907586,0.0176005
43600,0.931881,0.00627243
43700,0.92151,0.0166229
43800,0.93242,0.00527053
43900,0.907973,0.00445268
44000,0.924318,0.00688386
44100,0.931973,0.0161335
44200,0.913122,0.00426621
44300,0.908126,0.0132553
44400,0.940315,0.00494273
44500,0.944494,0.0146881
44600,0.91009,0.0182341
44700,0.939597,0.00941836
44800,0.928795,0.00573144
44900,0.910245,0.00493445
45000,0.900444,0.00633672
45100,0.920177,0.00750381
45200,0.933186,0.0100399
45300,0.937748,0.00982031
45400,0.884361,0.00580736
45500,0.904835,0.00551393
45600,0.935088,0.0124262
45700,0.926258,0.00433959
45800,0.919214,0.00862624
45900,0.926362,0.00477804
46000,0.924565,0.0047855
46100,0.924295,0.0190314
46200,0.92684,0.0187849
46300,0.890713,0.00611455
46400,0.939009,0.0198392
46500,0.919355,0.00556867
46600,0.91073,0.0139206
46700,0.940257,0.0147059
46800,0.929701,0.00565294
46900,0.915139,0.00485728
47000,0.897447,0.00896837
47100,0.904034,0.0063993
47200,0.919703,0.0178497
47300,0.918816,0.00665635
47400,0.955485,0.0161953
47500,0.912842,0.0047829
47600,0.928151,0.00486415
47700,0.927673,0.00986885
47800,0.901255,0.0166326
47900,0.903967,0.00480704
48000,0.929792,0.00525707
48100,0.959875,0.00544807
48200,0.925519,0.0086087
48300,0.921946,0.00711261
48400,0.925413,0.00853747
48500,0.938969,0.00546556
48600,0.923868,0.0231195
48700,0.933265,0.00515297
48800,0.915574,0.0052033
48900,0.932515,0.00576337
49000,0.916122,0.0101675
49100,0.920163,0.0176479
49200,0.912805,0.00569864
49300,0.912982,0.0241759
49400,0.941093,0.00668626
49500,0.900404,0.00562558
49600,0.923992,0.0199991
49700,0.912072,0.00736355
49800,0.917671,0.00470926
49900,0.911623,0.0060312
