2,0.974,0.000564639
3,0.994,0.000557903
4,0.996,0.000568017
5,0.922,0.000565165
6,0.984,0.000567367
7,0.986,0.000567296
8,0.98,0.000578035
9,0.876,0.000573537
10,0.908,0.000444127
11,0.894,0.000555094
12,0.942,0.000556769
13,0.918,0.000564641
14,0.886,0.00055618
15,0.888,0.000569947
16,0.96,0.000566485
17,0.97,0.000591131
18,0.84,0.000565366
19,0.894,0.0120527
20,0.994,0.000506699
21,0.938,0.0015355
22,0.91,0.00198289
23,0.918,0.000495523
24,0.892,0.000506045
25,0.896,0.00030055
26,0.916,0.000506804
27,0.926,0.000513507
28,0.904,0.000697401
29,0.936,0.00051925
30,0.986,0.000543922
31,0.926,0.0005123
32,0.912,0.000502761
33,0.944,0.000537343
34,0.944,0.000496325
35,0.856,0.000523584
36,0.988,0.000494837
37,0.856,0.000498507
38,0.954,0.000123587
39,0.916,0.000496094
40,0.902,0.000504421
41,0.934,0.000564958
42,0.84,0.000503489
43,0.898,0.000496179
44,0.886,0.000505591
45,0.988,0.00054391
46,0.902,0.000494799
47,1.016,0.000502225
48,0.936,0.000496862
49,0.904,0.000626122
50,0.976,0.000496564
51,0.902,0.000516133
52,0.85,0.000551391
53,0.906,0.000530871
54,0.922,0.000540528
55,0.896,0.000504327
56,0.888,0.00049604
57,0.938,0.000496386
58,0.858,0.000373963
59,0.94,0.000501718
60,0.886,0.000507902
61,0.986,0.000495118
62,0.916,0.000516491
63,0.922,0.00045338
64,0.912,0.000208211
65,0.9,0.000493717
66,0.958,0.000505114
67,0.892,0.000493964
68,0.86,0.000538368
69,0.956,0.000496815
70,0.95,0.000515287
71,0.982,0.00049482
72,0.884,0.000401858
73,0.958,0.000533066
74,0.918,0.00197094
75,0.936,0.000433685
76,0.896,0.000634027
77,0.948,0.0005083
78,0.936,0.000525987
79,0.966,0.000494979
80,0.932,0.000535061
81,0.996,0.000588138
82,0.9,0.000529938
83,0.884,0.000504282
84,1.016,0.000503282
85,0.858,0.000159797
86,0.95,0.000657785
87,0.95,0.000536654
88,0.986,0.000580583
89,0.976,0.000499148
90,0.864,0.00050322
91,0.92,0.000496519
92,0.888,0.000506893
93,0.992,0.000502483
94,0.87,0.000496119
95,0.956,0.000497234
96,0.936,0.000551519
97,0.9,0.00113706
98,0.952,0.000332727
99,0.934,0.000617066
100,0.96,0.000539321
101,0.976,0.00057798
102,0.956,0.000509253
103,0.912,0.000337109
104,0.876,0.000496313
105,0.942,0.000505905
106,0.91,0.000506474
107,0.918,0.000506325
108,0.95,0.000508914
109,0.902,0.000563617
110,0.894,0.000496653
111,0.902,0.000426825
112,0.886,0.000456869
113,0.99,0.000497734
114,1.002,0.000951445
115,0.91,0.000497107
116,0.902,0.000494901
117,0.912,0.0107118
118,0.902,0.000497176
119,0.93,0.000507537
120,0.886,0.000496816
121,0.854,0.000496618
122,0.896,0.000253847
123,0.942,0.00049497
124,0.954,0.000508931
125,0.862,0.000587827
126,0.92,0.000518754
127,0.908,0.000498006
128,1.02,0.000527196
129,0.944,0.000502179
130,0.964,0.000136008
131,0.91,0.000503707
132,0.884,0.000503384
133,0.97,0.000504017
134,0.872,0.00211438
135,0.974,0.000505683
136,0.992,0.000512144
137,0.902,0.000380739
138,0.9,0.000504809
139,0.926,0.000502433
140,0.928,0.00056172
141,0.902,0.000210974
142,0.96,0.000502466
143,1.014,0.000507177
144,0.928,0.00049632
145,0.962,0.000542571
146,0.896,0.000492686
147,0.922,0.000493925
148,0.954,0.000542738
149,0.918,0.000525889
150,0.974,0.000497663
151,0.964,0.000635045
152,0.928,0.00414418
153,0.906,0.000505277
154,0.878,0.000496382
155,0.964,0.000392055
156,0.886,0.000496645
157,0.96,0.0116506
158,0.94,0.000516808
159,0.948,0.00049694
160,0.91,0.000561988
161,0.934,0.000499784
162,0.868,0.000525066
163,0.964,0.000535351
164,0.97,0.000302073
165,0.904,0.000537641
166,0.864,0.000496438
167,0.934,0.000514699
168,0.886,0.000498901
169,0.946,0.000505373
170,1.006,0.000494817
171,0.92,0.000529539
172,0.894,0.000587423
173,0.932,0.000561383
174,0.932,0.000544527
175,0.946,0.000539676
176,0.95,0.000508969
177,0.914,0.000535825
178,0.884,0.000538297
179,0.934,0.000567447
180,0.944,0.00053713
181,0.964,0.000261427
182,0.896,0.00050323
183,0.894,0.000523973
184,0.906,0.000528406
185,0.902,0.00126339
186,0.924,0.000526718
187,0.97,0.000507603
188,0.932,0.000400639
189,0.902,0.000506538
190,0.866,0.000545665
191,1.006,0.000408351
192,0.968,0.000342253
193,0.972,0.000494017
194,0.896,0.000499208
195,0.928,0.000494898
196,0.958,0.000505645
197,0.956,0.000254893
198,0.864,0.000537196
199,0.898,0.000553363
200,0.886,0.00052758
201,0.932,0.000534051
202,0.958,0.000494727
203,0.98,0.000394951
204,0.938,0.000504809
205,0.888,0.000315011
206,0.928,0.000544489
207,0.922,0.000568774
208,0.892,0.000543679
209,0.962,0.000526727
210,0.866,0.000495604
211,0.938,0.000521313
212,0.9,0.000506288
213,0.942,0.000532983
214,0.908,0.000505577
215,0.892,0.00099235
216,0.926,0.000557466
217,0.894,0.000496407
218,0.934,0.000532831
219,0.912,0.000497759
220,0.946,0.000557964
221,0.942,0.000496233
222,0.904,0.000529265
223,0.89,0.000232405
224,0.904,0.000494558
225,0.878,0.000503139
226,0.924,0.000496827
227,0.944,0.000518617
228,0.854,0.000494225
229,0.86,0.000496379
230,0.934,0.000506545
231,0.948,0.000496138
232,0.99,0.000497067
233,0.884,0.000529537
234,0.854,0.00450833
235,0.93,0.000496853
236,0.814,0.000533539
237,0.92,0.000504415
238,0.968,0.00051247
239,0.966,0.0112384
240,0.904,0.000633081
241,0.936,0.000132013
242,0.864,0.000565225
243,0.88,0.000506194
244,0.94,0.000504007
245,0.91,0.000508666
246,0.964,0.000197789
247,0.906,0.000503167
248,0.854,0.000553377
249,1.012,0.000495289
250,0.936,0.000412092
251,0.914,0.000535822
252,0.914,0.000499554
253,0.914,0.00105223
254,0.936,0.000446567
255,0.928,0.000496252
256,0.87,0.000504087
257,0.878,0.000496156
258,0.976,0.00050369
259,0.942,0.000496612
260,0.89,0.000501777
261,0.874,0.00049419
262,0.91,0.000536481
263,0.932,0.000251155
264,0.948,0.000495965
265,0.91,0.000787438
266,0.942,0.000501696
267,0.916,0.000603141
268,0.916,0.000536635
269,0.956,0.000366511
270,0.926,0.000473994
